Age,Workclass,fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,hours-per-week,NativeCountry,Class
17,5,211870,5,5,4,3,5,1,0,0,6,41,0
22,5,281432,10,5,1,5,5,1,0,0,30,41,0
27,5,161155,6,5,4,3,5,1,0,0,40,41,0
23,5,197904,9,5,4,1,5,0,0,0,35,41,0
33,5,111746,12,7,3,4,5,1,0,0,45,31,0
43,3,170721,10,7,3,4,5,1,0,0,20,41,0
28,7,70100,13,5,13,3,5,1,0,0,20,41,0
41,5,193626,9,2,3,1,5,0,0,0,40,41,0
52,5,271749,8,5,8,2,1,1,594,0,40,41,0
25,5,189775,10,2,11,5,1,0,0,0,20,41,0
63,5,401531,2,7,8,4,5,1,0,0,35,41,0
59,6,286967,9,7,2,4,5,1,0,0,45,41,0
45,6,164427,13,6,13,1,5,0,0,0,40,41,0
38,5,91039,13,7,5,4,5,1,15024,0,60,41,1
40,5,347934,9,5,4,3,5,0,0,0,35,41,0
46,8,371373,9,6,11,3,5,1,0,0,40,41,0
35,5,32220,12,5,14,3,5,0,0,0,60,41,0
34,5,187251,9,6,13,1,5,0,0,0,25,41,0
33,5,178107,13,5,3,5,5,1,0,0,20,41,0
41,5,343121,9,6,11,1,5,0,0,0,36,41,0
20,5,262749,10,5,7,5,5,1,0,0,40,41,0
23,5,403107,3,5,4,5,5,1,0,0,40,23,0
26,5,64293,10,5,13,3,5,0,0,0,35,41,0
72,5,303588,9,7,8,4,5,1,0,0,20,41,0
23,6,324960,9,5,9,3,5,1,0,0,40,30,0
62,6,114060,9,7,2,4,5,1,0,0,40,41,0
52,5,48925,10,7,11,4,5,1,0,0,40,41,0
58,5,180980,10,6,4,1,5,0,0,0,42,38,0
25,5,181054,13,5,5,3,5,0,0,0,40,41,0
24,5,388093,13,5,14,3,1,1,0,0,40,41,0
19,5,249609,10,5,10,5,5,1,0,0,8,41,0
43,5,112131,10,7,14,4,5,1,0,0,40,41,0
47,6,543162,9,4,11,1,1,0,0,0,40,41,0
39,5,91996,9,6,4,1,5,0,0,0,40,41,0
49,5,141944,11,2,1,1,5,1,0,1380,42,41,0
53,5,251804,3,3,8,1,1,0,0,0,30,41,0
32,5,37070,11,5,3,3,5,1,0,0,45,41,0
34,5,337587,10,7,13,4,5,1,0,0,50,41,1
28,5,189346,9,6,3,3,5,1,0,0,45,41,0
57,5,222216,11,3,8,1,5,0,0,0,38,41,0
25,5,267044,10,5,11,3,4,0,0,0,20,41,0
20,5,214635,10,5,8,5,5,1,0,0,24,41,0
21,5,204226,10,5,8,1,5,0,0,0,35,41,0
34,5,108116,13,7,13,4,5,1,0,0,50,41,1
38,4,99146,13,7,14,4,5,1,15024,0,80,41,1
50,5,196232,9,7,14,4,5,1,7688,0,50,41,1
24,6,248344,10,6,1,3,1,1,0,0,50,41,0
37,6,186035,10,7,8,4,5,1,0,0,45,41,1
44,5,177905,10,6,7,1,5,1,0,0,58,41,1
28,5,85812,10,7,5,6,5,0,0,0,40,41,0
42,5,221172,13,7,14,4,5,1,0,0,40,41,1
74,5,99183,10,6,11,3,5,0,0,0,9,41,0
38,3,190387,9,7,3,4,5,1,0,0,50,41,0
44,3,202692,14,7,13,4,5,1,0,0,40,41,0
44,5,109339,7,6,7,1,2,0,0,0,46,16,0
26,5,108658,9,5,7,3,5,1,0,0,40,41,0
36,5,197202,9,7,4,4,1,1,0,0,40,41,0
41,5,101739,12,7,14,6,5,0,0,0,50,41,1
67,5,231559,15,7,13,4,5,1,20051,0,48,41,1
39,6,207853,8,7,8,4,5,1,0,0,50,41,0
57,5,190942,2,3,6,3,1,0,0,0,30,41,0
29,5,102345,11,4,3,3,5,1,0,0,40,41,0
31,4,41493,13,5,9,3,5,0,0,0,45,41,0
34,5,190027,9,5,8,1,1,0,0,0,40,41,0
44,5,210525,10,7,2,4,5,1,0,0,40,41,0
29,5,133937,16,5,13,5,5,1,0,0,40,41,0
30,5,237903,10,5,1,1,5,0,0,0,40,41,0
27,5,163862,9,5,2,3,5,1,0,0,40,41,0
27,5,201872,10,7,5,4,5,1,0,0,50,41,0
32,5,84179,9,5,1,3,5,0,0,0,45,41,0
58,5,51662,6,7,4,6,5,0,0,0,8,41,0
35,6,233327,10,7,10,4,5,1,0,0,40,41,0
21,5,259510,9,5,1,5,5,1,0,0,36,41,0
28,5,184831,10,5,3,1,5,1,0,0,40,41,0
46,3,245724,10,6,14,3,5,1,0,0,50,41,0
36,3,27053,9,4,4,1,5,0,0,0,40,41,0
72,5,205343,7,3,11,1,5,0,0,0,40,41,0
35,5,229328,9,7,7,6,1,0,0,0,40,41,0
33,8,319560,11,6,3,1,1,0,0,0,40,41,1
69,5,136218,7,5,7,3,5,0,0,0,40,41,0
35,5,54576,9,7,7,4,5,1,0,0,40,41,0
31,5,323069,9,4,11,1,5,0,0,0,20,38,0
34,5,148291,9,7,8,6,5,0,0,0,32,41,0
30,5,152453,7,7,4,4,5,1,0,0,40,10,0
28,5,114053,13,5,2,3,5,1,0,0,55,41,0
54,5,212960,13,7,5,4,5,1,0,0,35,41,1
47,5,264052,10,7,13,4,5,1,0,0,50,41,1
24,5,82804,9,5,1,1,1,0,0,0,40,41,0
52,3,334273,13,7,13,4,5,1,0,0,60,41,1
20,5,27337,9,5,1,5,4,1,0,0,48,41,0
43,4,188436,14,7,14,4,5,1,5013,0,45,41,0
45,5,433665,4,4,4,1,5,0,0,0,40,10,0
29,3,110663,9,4,3,3,5,1,0,0,35,41,0
47,5,87490,14,6,14,1,5,1,0,0,42,41,0
24,5,354351,9,5,3,5,5,1,0,0,40,41,0
51,5,95469,9,7,13,4,5,1,0,0,40,41,0
17,5,242718,7,5,5,5,5,1,0,0,12,41,0
37,5,22463,11,7,3,4,5,1,0,1977,40,41,1
27,5,158156,16,5,13,3,5,0,0,0,70,41,0
29,5,350162,13,7,14,6,5,1,0,0,40,41,1
18,5,165532,8,5,8,5,5,1,0,0,25,41,0
36,3,28738,12,6,5,1,5,0,0,0,35,41,0
58,6,283635,13,5,13,3,5,0,0,0,40,41,0
26,3,86646,10,7,3,4,5,1,0,0,45,41,0
65,5,195733,10,7,8,4,5,1,0,0,30,41,1
57,5,69884,9,7,5,4,5,1,0,0,40,41,1
59,5,199713,9,7,3,4,5,1,0,0,40,41,0
27,5,181659,9,7,7,4,5,1,0,0,40,41,0
31,3,340939,13,5,8,3,5,1,0,0,40,41,0
21,5,197747,10,5,5,5,5,0,0,0,24,41,0
29,5,34292,10,5,11,3,5,1,0,0,60,41,0
18,5,156764,7,5,4,5,5,1,0,0,40,41,0
52,5,25826,6,7,3,4,5,1,0,1887,47,41,1
57,4,103948,13,6,13,3,5,1,0,0,80,41,0
42,5,137390,9,7,8,4,5,1,0,0,40,41,0
55,5,105138,9,7,8,6,3,0,0,0,40,41,0
60,5,39352,4,5,2,3,5,1,0,0,48,41,1
31,5,168387,13,7,13,4,5,1,7688,0,40,5,1
23,5,117789,13,5,11,5,5,0,0,0,40,41,0
27,5,267147,9,5,5,5,5,1,0,0,40,41,0
23,5,99399,10,5,8,1,4,0,0,0,25,41,0
42,3,214242,15,7,13,4,5,1,0,1902,50,41,1
25,5,200408,10,5,8,3,5,1,2174,0,40,41,0
49,5,136455,13,5,13,3,5,0,0,0,45,41,0
32,5,239824,13,5,8,3,5,1,0,0,40,41,0
19,5,217039,10,5,11,5,5,1,0,0,28,41,0
60,5,51290,4,6,4,3,5,0,0,0,40,41,0
42,6,175674,5,7,4,4,5,1,0,0,40,41,0
35,3,194404,12,5,9,3,5,1,0,0,40,41,0
48,5,45612,9,5,11,1,1,0,0,0,37,41,0
51,5,410114,14,7,3,4,5,1,0,0,40,41,1
29,5,182521,9,5,3,3,4,1,0,0,40,41,0
36,6,339772,9,4,14,3,1,1,0,0,40,41,0
17,5,169658,6,5,4,5,5,0,0,0,21,41,0
52,5,200853,14,6,13,3,5,0,6849,0,60,41,0
24,5,247564,9,5,3,3,5,1,0,0,40,41,0
24,5,249909,9,7,1,4,5,1,0,0,50,41,0
26,6,208122,13,5,13,5,5,1,1055,0,40,41,0
27,5,109881,13,5,4,5,5,0,0,0,20,41,0
39,5,207824,9,5,1,5,5,1,0,0,60,41,0
30,5,369027,9,7,2,4,1,1,0,0,45,41,0
50,3,114117,9,7,14,4,5,1,0,0,32,41,0
52,4,51048,13,7,5,4,5,1,0,0,55,41,0
46,5,102388,15,7,13,4,5,1,15024,0,45,41,1
23,5,190483,13,5,5,5,5,0,0,0,20,41,0
45,5,462440,7,3,4,3,1,0,0,0,20,41,0
65,5,109351,5,3,6,1,1,0,0,0,24,41,0
29,5,34383,11,7,2,4,5,1,0,0,55,41,0
47,5,241832,5,2,1,1,5,1,0,0,40,23,0
30,5,124187,9,5,9,5,1,1,0,0,60,41,0
34,5,153614,9,7,5,4,5,1,0,0,45,41,1
38,3,267556,9,7,5,4,5,1,0,0,64,41,0
33,5,205469,10,7,14,4,5,1,0,0,40,41,1
49,5,268090,13,7,5,4,5,1,0,0,26,41,1
47,3,165039,10,5,4,1,1,0,0,0,40,41,0
49,6,120451,6,4,4,1,1,0,0,0,40,41,0
43,5,154374,10,7,3,4,5,1,15024,0,60,41,1
30,5,103649,13,7,11,6,1,0,0,0,40,41,1
58,3,35723,9,7,3,4,5,1,0,0,60,41,0
19,5,262601,9,5,4,5,5,0,0,0,14,41,0
21,5,226181,13,5,1,3,5,1,0,0,40,41,0
33,5,175697,13,7,14,4,5,1,15024,0,60,41,1
47,4,248145,3,7,2,4,5,1,0,0,50,2,0
52,3,289436,16,7,13,4,5,1,0,0,60,41,1
26,5,75654,9,6,3,3,5,1,0,0,55,41,0
60,5,199378,9,7,3,4,5,1,0,0,40,41,0
21,5,160968,10,5,1,5,5,1,0,0,40,41,0
36,5,188563,10,7,5,4,5,1,5178,0,50,41,1
31,5,55849,10,7,3,4,5,1,0,0,45,41,0
50,4,195322,16,4,13,3,5,1,0,0,40,41,1
31,6,402089,9,6,11,1,5,0,0,0,40,41,0
71,5,78277,9,7,3,4,5,1,0,0,15,41,0
58,5,158611,9,7,8,4,5,1,0,0,50,41,0
30,7,169496,13,7,8,4,5,1,0,0,40,41,1
20,5,130959,10,5,4,5,5,1,0,0,20,41,0
24,5,556660,9,5,14,2,5,1,4101,0,50,41,0
35,5,292472,16,7,13,4,3,1,0,0,40,8,1
38,7,143774,10,4,14,3,5,0,0,0,45,41,0
27,5,288341,9,5,7,5,5,0,0,0,32,41,0
29,7,71592,10,5,11,1,3,0,0,0,40,12,0
70,5,167358,5,3,8,1,5,0,1111,0,15,41,0
34,5,106742,9,7,3,4,5,1,0,0,45,41,0
44,5,219288,4,7,3,4,5,1,0,0,35,41,0
43,5,174524,9,7,7,4,5,1,0,0,40,41,1
44,3,335183,8,7,1,4,1,1,0,0,40,41,1
35,5,261293,14,5,5,3,5,1,0,0,60,41,0
27,5,111900,10,5,13,3,5,1,0,0,40,41,0
43,6,194360,14,5,13,3,5,1,0,0,38,41,0
20,5,81145,10,5,5,3,5,0,0,0,25,41,0
42,5,341204,12,6,13,1,5,0,8614,0,40,41,1
27,7,249362,10,7,2,4,5,1,3411,0,40,41,0
42,5,247019,9,7,3,4,1,1,0,0,40,41,1
20,5,114746,7,2,8,5,3,0,0,1762,40,20,0
24,5,172146,5,5,7,3,5,1,0,1721,40,41,0
48,8,110457,10,6,14,3,5,1,0,0,40,41,0
17,5,80077,7,5,8,5,5,0,0,0,20,41,0
17,3,368700,7,5,9,5,5,1,0,0,10,41,0
33,5,182556,13,7,14,4,5,1,0,0,40,41,1
50,4,219420,9,7,5,4,5,1,0,0,50,41,1
22,5,240817,9,5,5,5,5,0,2597,0,40,41,0
17,5,102726,8,5,4,5,5,1,0,0,16,41,0
32,5,226267,10,7,11,4,5,1,0,0,40,10,0
31,5,125457,9,5,3,3,5,1,0,0,45,41,0
58,3,204021,9,3,14,3,5,1,0,0,50,41,0
29,6,92262,9,5,10,5,5,1,0,0,48,41,0
37,5,161141,11,7,3,4,5,1,0,0,40,31,1
34,3,190290,9,7,3,4,5,1,0,0,40,41,1
23,6,430828,10,4,14,1,1,1,0,0,40,41,0
18,7,59342,7,5,11,5,5,0,0,0,5,41,0
34,5,136721,9,6,14,3,5,0,0,0,40,41,0
66,5,149422,4,5,8,3,5,1,0,0,4,41,0
45,6,86644,13,7,13,6,5,0,0,0,55,41,0
41,5,195124,14,5,14,3,5,1,0,0,35,14,0
26,5,167350,9,5,4,2,5,1,0,0,30,41,0
54,6,113000,10,7,9,4,5,1,0,0,40,41,0
24,5,140027,10,5,7,5,1,0,0,0,45,41,0
42,5,262425,10,7,13,4,5,1,0,0,50,41,0
20,5,316702,10,5,13,5,5,1,0,0,20,41,0
23,7,335453,13,5,8,3,5,0,0,0,20,41,0
25,5,202480,12,5,8,2,5,1,0,0,45,41,0
35,5,203628,14,5,13,3,5,1,0,0,60,41,1
31,5,118710,14,7,8,4,5,1,0,1902,40,41,1
30,5,189620,13,5,13,5,5,0,0,0,40,30,0
19,5,475028,9,5,5,5,5,0,0,0,20,41,0
36,6,110866,13,5,13,3,5,1,0,0,50,41,0
31,5,243605,13,3,5,1,5,0,0,1380,40,2,0
21,5,163870,10,5,1,5,5,1,0,0,30,41,0
31,3,80145,10,7,3,4,5,1,0,0,40,41,0
46,5,295566,16,6,13,1,5,0,25236,0,65,41,1
44,5,63042,13,6,14,5,5,0,0,0,50,41,1
40,5,229148,8,7,4,4,1,1,0,0,40,28,0
45,5,242552,10,5,5,3,1,1,0,0,40,41,0
60,5,177665,9,7,3,4,5,1,0,0,35,41,0
18,5,208103,7,5,4,2,5,1,0,0,25,41,0
28,5,296450,13,7,13,4,5,1,0,0,40,41,0
36,5,70282,10,6,11,1,1,0,0,0,40,41,0
36,5,271767,13,4,13,3,5,1,0,0,40,38,0
40,5,144995,11,7,8,4,5,1,4386,0,40,41,0
36,6,382635,13,6,11,1,5,0,0,0,35,4,0
31,5,295697,9,4,4,1,1,0,0,0,40,41,0
33,5,194141,9,7,7,4,5,1,0,0,40,41,0
19,7,378418,9,5,8,5,5,0,0,0,40,41,0
22,5,214399,10,5,5,5,5,0,0,0,15,41,0
34,5,217460,13,7,14,4,5,1,0,0,45,41,1
33,5,182556,9,5,4,3,5,1,0,0,40,41,0
41,5,125831,9,7,3,4,5,1,0,2051,60,41,0
29,5,271328,13,5,13,3,5,1,4650,0,40,41,0
50,6,50459,9,7,14,4,5,1,0,0,42,41,1
42,5,162140,13,7,14,4,5,1,7298,0,45,41,1
43,5,177937,13,5,13,3,5,1,0,0,40,38,1
44,5,111502,9,7,5,6,5,0,0,0,40,41,0
20,5,299047,10,5,4,3,5,0,0,0,20,41,0
31,5,223212,9,7,4,4,5,1,0,0,40,10,0
65,3,118474,7,7,14,4,5,1,9386,0,59,38,1
23,5,352139,10,5,4,3,5,0,0,0,24,41,0
55,5,173093,10,6,11,3,3,0,0,0,40,41,0
26,5,181655,11,7,11,4,5,1,0,2377,45,41,0
25,5,332702,11,5,4,5,5,0,0,0,15,41,0
45,5,51164,10,7,8,6,1,0,0,0,40,41,0
35,5,234901,10,7,3,4,5,1,2407,0,40,41,0
36,5,131414,10,5,5,3,1,0,0,0,36,41,0
43,7,260960,13,7,13,4,5,1,0,0,50,41,0
56,5,156052,9,3,4,1,1,0,594,0,20,41,0
42,5,279914,13,7,8,4,5,1,0,0,40,41,1
19,5,192453,10,5,4,2,5,0,0,0,25,41,0
55,3,200939,9,7,2,4,5,1,0,0,72,41,0
42,5,151408,14,5,14,3,5,0,14084,0,50,41,1
26,5,112847,11,5,8,5,5,1,0,0,40,41,0
17,5,316929,8,5,1,5,5,1,0,0,20,41,0
42,6,126319,13,7,13,6,5,0,0,0,40,41,1
55,5,197422,9,7,2,4,5,1,7688,0,40,41,1
32,5,267736,10,5,11,5,1,0,0,0,40,41,0
29,5,267034,7,5,3,5,1,1,0,0,40,9,0
46,7,193047,13,7,13,4,5,1,0,0,37,41,0
29,7,356089,13,7,14,4,5,1,7688,0,40,41,1
22,5,223515,13,5,13,1,5,1,0,0,20,41,0
58,3,87510,6,7,3,4,5,1,0,0,40,41,0
23,5,145111,9,5,2,1,5,1,0,0,50,41,0
39,5,48093,9,5,1,3,5,1,0,0,40,41,0
27,5,31757,11,5,3,5,5,1,0,0,38,41,0
54,5,285854,9,7,2,4,5,1,0,0,40,41,1
33,6,120064,13,5,13,3,5,0,0,0,45,41,0
46,8,167381,9,7,11,6,5,0,0,0,40,41,1
37,5,103408,9,5,9,3,1,1,0,0,40,41,0
36,5,101460,9,5,4,3,5,0,0,0,18,41,0
59,6,420537,9,7,11,6,5,0,0,0,38,41,1
34,6,119411,9,6,10,1,5,1,0,0,40,31,0
53,4,128272,16,7,14,4,5,1,0,0,70,41,1
51,5,386773,13,5,5,3,5,1,0,0,55,41,1
32,5,283268,6,4,4,1,5,0,0,0,42,41,0
31,7,301526,10,2,4,2,5,1,0,0,40,41,0
22,5,151790,10,7,5,6,5,0,0,0,30,39,0
47,3,106252,13,6,5,3,5,0,0,0,50,41,0
32,5,188557,9,5,7,3,5,1,0,0,40,41,0
26,5,171114,10,5,9,3,5,0,0,0,38,41,0
37,5,327323,3,4,9,3,5,1,0,0,32,19,0
31,5,244147,9,6,3,1,5,1,0,0,55,41,0
37,5,280282,11,7,8,6,5,0,0,0,24,41,1
55,5,116442,9,5,5,3,5,1,0,0,38,41,0
23,6,282579,11,6,8,3,5,1,0,0,56,41,0
36,5,51838,10,6,11,1,5,0,0,0,40,41,0
34,5,73585,14,7,13,4,5,1,0,0,40,38,0
43,5,226902,13,7,5,4,5,1,0,0,50,41,1
54,5,279129,10,5,8,3,5,1,0,0,40,41,0
43,7,146908,10,7,3,4,5,1,0,0,40,38,0
28,5,196690,11,5,7,3,5,0,0,1669,42,41,0
40,5,130760,11,7,14,4,5,1,0,0,50,41,1
41,3,49572,10,7,14,4,5,1,0,0,60,41,0
40,5,237601,13,5,5,3,2,0,0,0,55,41,1
42,5,169628,10,6,11,3,1,0,0,0,38,41,0
61,3,36671,9,7,9,4,5,1,0,2352,50,41,0
18,5,231193,8,5,7,5,5,1,0,0,30,41,0
59,5,192130,9,7,8,4,5,1,0,0,16,41,0
21,5,149704,9,5,8,3,5,0,1055,0,40,41,0
48,5,102102,11,7,8,4,5,1,0,0,50,41,1
41,4,32185,13,7,8,4,5,1,0,0,40,41,0
18,5,196061,10,5,8,5,5,1,0,0,33,41,0
23,5,211046,9,5,5,3,5,0,2463,0,40,41,0
60,5,31577,9,7,2,4,5,1,0,0,60,41,1
22,5,162343,10,5,4,2,1,1,0,0,20,41,0
61,5,128831,9,7,7,4,5,1,0,0,40,41,0
25,5,316688,9,5,7,3,1,1,0,0,40,41,0
46,5,90758,14,5,8,3,5,1,0,0,35,41,1
43,5,274363,13,7,14,4,5,1,0,1902,40,40,1
43,5,154538,12,6,3,3,5,1,0,0,40,41,0
24,5,106085,9,5,4,5,1,1,0,1721,30,41,0
68,3,315859,7,5,9,1,5,1,0,0,20,41,0
31,5,51471,9,6,11,1,5,0,0,0,38,41,0
17,5,193830,7,5,5,5,5,0,0,0,20,41,0
32,5,231043,9,7,3,4,5,1,5178,0,48,41,1
50,5,23780,14,2,8,2,5,1,0,0,40,41,0
33,5,169879,13,7,13,4,5,1,3103,0,47,41,1
64,5,270333,13,7,13,4,5,1,0,0,40,41,1
20,5,138768,9,5,2,5,5,1,0,0,30,41,0
30,5,191571,9,4,4,5,5,0,0,0,36,41,0
22,5,219941,10,5,8,5,1,1,0,0,40,41,0
43,5,94113,10,6,14,3,5,1,0,0,45,41,0
22,5,137510,10,5,11,5,5,1,0,0,40,41,0
17,5,32607,6,5,9,5,5,1,0,0,20,41,0
47,3,93208,9,7,4,6,5,0,0,0,75,35,0
41,5,254440,11,5,13,3,5,0,0,0,60,41,0
56,5,186556,10,7,3,4,5,1,0,0,50,41,1
64,5,169871,9,7,2,4,5,1,0,0,45,41,0
47,5,191277,9,7,2,4,5,1,0,0,50,41,1
48,5,167159,11,5,11,1,5,1,0,0,40,41,0
31,5,171871,14,5,13,3,5,0,0,0,46,41,0
29,5,154411,11,5,8,5,5,1,0,0,40,41,0
30,5,129227,9,3,11,3,5,0,0,0,40,41,0
32,5,110331,9,7,14,4,5,1,0,1672,60,41,0
57,5,34269,9,3,2,1,5,1,0,653,42,41,1
62,5,174355,9,3,4,3,5,0,0,0,40,41,0
39,5,680390,9,4,7,1,5,0,0,0,24,41,0
43,5,233130,10,5,11,3,5,1,0,0,25,41,0
24,4,165474,13,5,5,5,5,1,0,0,40,41,0
42,5,257780,7,7,8,4,5,1,0,0,15,41,0
53,5,194259,10,7,11,6,5,0,4386,0,40,41,1
26,5,280093,10,5,1,5,5,1,0,0,40,41,0
73,3,177387,9,7,14,4,5,1,0,0,40,41,0
72,5,28929,7,3,8,3,5,0,0,0,24,41,0
55,5,105304,9,7,7,4,5,1,0,0,40,41,0
25,5,499233,9,6,11,3,5,1,0,0,40,41,0
41,5,180572,13,6,13,3,5,0,0,0,50,41,1
24,5,321435,13,5,14,3,5,1,0,0,50,41,0
63,5,86108,9,3,9,3,5,1,0,0,6,41,0
17,5,198124,7,5,5,5,5,1,0,0,20,41,0
35,5,135162,10,7,3,4,5,1,0,0,50,41,0
51,5,146813,10,7,13,4,5,1,0,0,40,41,1
62,6,291175,13,3,13,3,5,0,0,0,48,41,0
55,5,387569,9,7,3,4,5,1,4386,0,40,41,1
43,5,102895,10,6,13,3,5,1,0,0,40,41,0
40,6,33274,9,6,4,3,5,0,0,0,50,41,0
37,5,86551,13,7,14,4,5,1,0,0,45,41,1
39,5,138192,13,7,3,4,5,1,0,0,40,41,0
31,5,118966,9,5,3,5,5,1,0,0,18,41,0
61,5,99784,14,3,13,3,5,0,0,0,40,41,1
26,5,90980,11,6,11,3,5,0,0,0,55,41,0
46,3,177407,9,7,5,4,5,1,0,0,50,41,0
26,5,96467,13,5,13,3,5,0,0,0,40,41,0
48,7,327886,16,6,13,5,5,1,0,0,50,41,1
34,5,111567,9,5,2,5,5,1,0,0,40,41,0
34,6,166545,9,5,11,5,5,0,0,0,40,41,0
59,5,142182,9,7,4,4,5,1,0,0,40,41,1
34,5,188798,13,5,13,5,5,0,0,0,40,41,0
49,5,38563,13,5,14,3,5,0,0,0,56,41,1
18,5,216284,7,5,11,5,5,0,0,0,20,41,0
43,5,191547,9,7,9,4,5,1,0,0,40,10,0
48,5,285335,7,7,14,4,5,1,0,0,50,41,0
28,4,142712,10,7,14,4,5,1,0,0,70,41,0
33,5,80945,9,7,7,4,5,1,0,0,40,41,0
24,5,309055,10,5,5,3,5,0,0,0,15,41,0
21,5,62339,6,5,1,3,5,1,0,0,40,41,0
17,5,368700,7,5,5,5,5,1,0,0,28,41,0
39,5,176186,10,7,9,4,5,1,0,0,50,41,1
29,3,266855,13,4,13,5,5,1,0,0,40,41,0
44,5,48087,13,7,14,4,5,1,0,0,40,41,1
24,5,121313,10,5,2,5,5,1,0,0,50,41,0
71,3,143437,14,7,5,4,5,1,10605,0,40,41,1
51,3,160724,13,7,5,4,3,1,0,2415,40,3,1
55,5,282753,3,6,4,1,1,1,0,0,25,41,0
41,5,194636,13,7,14,4,5,1,0,0,60,41,1
23,5,153044,9,5,1,1,1,0,0,0,7,41,0
38,5,411797,11,6,11,1,5,0,0,0,40,41,0
39,5,117683,9,7,2,4,5,1,0,0,40,41,1
19,5,376540,9,5,11,3,5,0,0,0,30,41,0
49,5,72393,5,6,7,3,5,0,0,0,40,41,0
32,5,270335,13,7,11,2,5,1,0,0,40,12,1
27,5,96226,9,7,3,4,5,1,0,0,70,41,0
38,5,95336,13,7,5,4,5,1,0,0,50,41,1
33,5,258498,10,7,3,6,5,0,0,0,60,41,0
63,5,149698,10,7,8,4,5,1,0,0,15,41,0
23,5,205865,13,5,14,5,5,1,0,0,28,41,0
33,4,155781,10,7,3,4,5,1,0,0,60,38,0
54,3,406468,9,7,5,4,1,1,0,0,40,41,0
29,5,177119,11,6,8,3,5,0,2174,0,45,41,0
48,5,144397,10,6,8,1,1,0,0,0,30,41,0
35,3,372525,13,5,14,3,5,1,0,0,40,41,0
28,5,164170,11,7,11,6,3,0,0,0,40,21,0
37,5,183800,13,7,13,4,5,1,7688,0,50,41,1
42,3,177307,15,7,9,4,5,1,0,0,65,41,1
40,5,170108,14,7,13,4,5,1,0,0,40,41,0
47,5,341995,10,6,5,5,5,1,0,0,55,41,0
22,5,226508,13,5,14,5,5,0,0,0,50,41,0
30,5,87418,13,7,14,4,5,1,0,0,45,41,1
28,5,109165,9,7,8,4,5,1,0,0,40,41,0
63,6,28856,4,7,4,4,5,1,0,0,55,41,0
51,3,175897,5,7,3,4,5,1,0,0,20,41,0
22,5,99697,9,5,1,5,5,0,0,0,40,41,0
27,5,90270,12,7,8,5,4,1,0,0,40,41,0
35,5,152375,9,5,5,3,5,1,0,0,45,41,0
46,5,171550,9,6,7,3,5,0,0,0,38,41,0
37,5,211154,10,6,7,3,5,1,0,0,52,41,0
24,5,202570,13,5,13,5,1,1,0,0,15,41,0
37,3,168496,9,6,1,5,5,1,0,0,10,41,0
53,5,68898,10,7,8,4,5,1,0,0,40,41,0
27,5,93235,9,5,5,3,5,1,0,0,30,41,0
38,5,278924,10,6,3,3,5,1,0,0,44,41,0
53,3,311020,6,7,9,4,5,1,0,0,60,41,0
34,5,175878,10,5,3,3,5,1,0,0,40,41,0
23,5,543028,9,5,5,5,1,1,0,0,40,41,0
39,5,202027,13,7,14,4,5,1,15024,0,45,41,1
43,5,158926,14,7,13,6,3,0,0,0,50,20,0
67,4,76860,9,7,14,4,3,1,0,0,40,41,1
81,3,136063,9,7,14,4,5,1,0,0,30,41,0
21,5,186648,10,5,4,5,5,1,0,0,20,41,0
23,5,257509,10,5,5,3,5,1,0,0,25,41,0
25,5,98155,10,5,2,1,5,1,0,0,40,41,0
42,5,274198,3,7,7,6,5,0,0,0,38,10,0
38,5,97083,10,7,11,6,1,0,0,0,40,41,0
64,5,29825,9,7,8,4,5,1,0,0,5,41,0
32,5,262153,9,7,7,4,5,1,0,0,40,41,0
37,5,214738,9,7,7,4,5,1,0,0,40,41,0
51,5,138022,14,7,14,4,5,1,0,0,60,41,1
22,5,91842,10,5,5,3,5,0,0,0,42,41,0
33,5,373662,2,2,6,3,5,0,0,0,40,19,0
42,5,162003,9,6,7,3,5,1,0,0,55,41,0
19,5,52114,10,5,8,5,5,0,0,0,10,41,0
51,6,241843,1,7,4,4,5,1,0,0,40,41,0
23,5,375871,9,7,11,6,5,0,0,0,40,10,0
37,5,186934,7,7,7,4,5,1,3103,0,44,41,1
37,5,176900,9,7,3,4,5,1,0,0,99,41,1
47,5,21906,14,5,13,3,5,0,0,0,25,41,0
41,5,132222,15,7,13,4,5,1,0,2415,40,41,1
33,5,143653,9,7,3,4,5,1,0,0,30,41,0
31,5,111567,13,5,5,3,5,1,0,0,40,41,1
31,5,78602,12,6,4,1,4,0,0,0,40,41,0
35,5,465507,9,7,7,4,1,1,0,0,40,41,0
38,4,196373,9,7,14,4,5,1,0,0,40,41,1
18,5,293227,9,5,4,3,5,0,0,0,45,41,0
20,5,241752,9,7,7,4,5,1,0,0,40,41,0
54,6,166398,10,6,14,1,1,0,0,0,35,41,0
40,5,184682,10,6,11,1,5,0,0,0,40,41,0
36,4,108293,13,7,14,6,5,0,0,1977,45,41,1
43,5,250802,10,6,3,1,5,1,0,0,35,41,0
44,3,325159,10,6,9,1,5,1,0,0,40,41,0
44,7,174675,9,7,13,6,5,0,0,0,40,41,1
43,5,227065,14,7,14,4,5,1,0,0,43,41,1
51,5,269080,4,3,4,1,1,0,0,0,40,41,0
18,5,177722,9,5,4,5,5,0,0,0,20,41,0
